Date,Open,High,Low,Close,Adj Close,Volume,50_MA,200_MA,Rolling Volatility,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_Width
29/4/2009,4.458929062,4.530356884,4.422500134,4.469285965,3.774201155,458110800,3.759135642,4.082600003,0.020046339,4.276089251,4.592610014,3.959568488,0.633041526
30/4/2009,4.507856846,4.535714149,4.461429119,4.493928909,3.795011759,498489600,3.78160708,4.074776794,0.019167865,4.306696391,4.57780477,4.035588012,0.542216757
1/5/2009,4.492856979,4.569643021,4.492856979,4.544285774,3.837536812,397516000,3.807749934,4.066639293,0.017907615,4.332642841,4.589324579,4.075961104,0.513363475
4/5/2009,4.579999924,4.723214149,4.559999943,4.716785908,3.983208656,609358400,3.836942792,4.059542867,0.018599198,4.361357141,4.654391193,4.068323088,0.586068105
5/5/2009,4.705357075,4.744999886,4.682857037,4.739643097,4.002513409,398255200,3.869628515,4.053750013,0.018283496,4.386821437,4.717959254,4.05568362,0.662275633
6/5/2009,4.761785984,4.767857075,4.650713921,4.732142925,3.996176243,473538800,3.899807096,4.047716082,0.016455638,4.418071437,4.755973265,4.080169609,0.675803656
7/5/2009,4.726070881,4.728213787,4.567856789,4.609285831,3.892426729,531776000,3.926878533,4.041830367,0.018004307,4.440821433,4.764930806,4.11671206,0.648218747
8/5/2009,4.608571053,4.686786175,4.509285927,4.613928795,3.896349907,467964000,3.955449967,4.035210725,0.017216777,4.458000016,4.780483378,4.135516654,0.644966724
11/5/2009,4.548929214,4.677143097,4.539999962,4.627500057,3.907810926,404658800,3.98420711,4.02995001,0.017214988,4.474696469,4.795910169,4.153482769,0.6424274
12/5/2009,4.627142906,4.632500172,4.401785851,4.443571091,3.752485991,609481600,4.010264254,4.023217865,0.019351887,4.485607171,4.785261155,4.185953187,0.599307967
13/5/2009,4.40035677,4.429286003,4.263570786,4.267499924,3.603798866,595971600,4.032492833,4.016983935,0.021495446,4.488910723,4.776590965,4.20123048,0.575360485
14/5/2009,4.277856827,4.411786079,4.275000095,4.391070843,3.708150864,447826400,4.055192828,4.010889288,0.021244025,4.49158926,4.774288134,4.208890387,0.565397747
15/5/2009,4.368570805,4.450714111,4.343214035,4.372142792,3.692167282,367567200,4.079178543,4.004200002,0.020955227,4.489803553,4.775168023,4.204439082,0.570728941
18/5/2009,4.4189291,4.525000095,4.341785908,4.523213863,3.819741488,458841600,4.108714242,3.998432142,0.021558999,4.500785685,4.772554863,4.229016507,0.543538356
19/5/2009,4.529285908,4.61821413,4.490714073,4.551785946,3.843871117,372422400,4.14038568,3.993216072,0.02150054,4.510946441,4.773803077,4.248089805,0.525713272
20/5/2009,4.558214188,4.614643097,4.474999905,4.495357037,3.796216726,388584000,4.166985679,3.988330358,0.02173908,4.518732142,4.769155141,4.268309144,0.500845996
21/5/2009,4.469643116,4.527856827,4.38892889,4.434999943,3.745248556,407946000,4.189485679,3.981819643,0.020789786,4.516553593,4.769195927,4.263911258,0.505284668
22/5/2009,4.430356979,4.434999943,4.348214149,4.375,3.694578648,297998400,4.208164258,3.974374999,0.020839015,4.514053583,4.771455215,4.256651951,0.514803264
26/5/2009,4.455714226,4.672500134,4.448214054,4.670713902,3.944301844,636927200,4.233057117,3.968519639,0.02578596,4.52485714,4.78978715,4.259927129,0.529860022
27/5/2009,4.706429005,4.820713997,4.675356865,4.751786232,4.012767315,646422000,4.259935703,3.962001785,0.025887115,4.541196442,4.820133719,4.262259164,0.557874555
28/5/2009,4.766070843,4.835357189,4.715356827,4.823928833,4.073687553,487552800,4.285228558,3.955128573,0.025977236,4.558928585,4.862610008,4.255247162,0.607362847
29/5/2009,4.835357189,4.853570938,4.780356884,4.850357056,4.09600544,456534400,4.309721417,3.947821428,0.025977139,4.576749992,4.905194485,4.2483055,0.656888985
1/6/2009,4.873929024,4.999642849,4.857142925,4.976786137,4.202772141,452499600,4.336671419,3.940687503,0.026398943,4.59837501,4.971704875,4.225045146,0.746659728
2/6/2009,4.963929176,5.047856808,4.941071033,4.981785774,4.206994057,456223600,4.363742857,3.933575002,0.025229401,4.611625004,5.019831238,4.203418769,0.816412469
3/6/2009,5,5.039642811,4.966785908,5.033928871,4.251028538,565199600,4.387521434,3.9273625,0.025281874,4.626339293,5.073346954,4.179331631,0.894015323
4/6/2009,5.004642963,5.149285793,5.001429081,5.133571148,4.33517313,550634000,4.414121437,3.921710712,0.025514624,4.646410704,5.146338657,4.146482751,0.999855906
5/6/2009,5.189642906,5.228570938,5.114643097,5.166786194,4.36322403,632716000,4.441392879,3.916557142,0.02449453,4.674285722,5.225080337,4.123491107,1.10158923
8/6/2009,5.136428833,5.151071072,4.979642868,5.137499809,4.338491917,931652400,4.465664296,3.91084464,0.024611456,4.700464272,5.287741283,4.113187262,1.174554021
9/6/2009,5.136071205,5.162857056,5.01964283,5.097143173,4.304411888,676964400,4.491285739,3.905207139,0.02479229,4.723946428,5.33597498,4.111917876,1.224057104
10/6/2009,5.081429005,5.083929062,4.939286232,5.008928776,4.229916573,688623600,4.516828594,3.898682138,0.023104567,4.752214313,5.36193783,4.142490795,1.219447035
11/6/2009,4.983929157,5.05571413,4.948214054,4.998213768,4.220868111,524823600,4.541707149,3.892860707,0.020568069,4.788750005,5.362700985,4.214799025,1.14790196
12/6/2009,4.957499981,4.967856884,4.858571053,4.891786098,4.130990505,563085600,4.561907148,3.886312493,0.020955628,4.813785768,5.357588293,4.269983242,1.087605051
15/6/2009,4.857500076,4.890357018,4.817500114,4.860356808,4.104450703,539750400,4.578607149,3.879423207,0.021013604,4.838196468,5.340795678,4.335597259,1.005198419
16/6/2009,4.88071394,4.945356846,4.860713959,4.869643211,4.112293243,514805200,4.593150015,3.872746423,0.019876161,4.855517936,5.335792534,4.375243337,0.960549197
17/6/2009,4.881071091,4.908928871,4.804643154,4.842143059,4.089069366,571412800,4.605385733,3.866683923,0.019978734,4.870035791,5.328721082,4.411350501,0.917370581
18/6/2009,4.86107111,4.928571224,4.84250021,4.852857113,4.098117352,427680400,4.620300016,3.861271423,0.019639502,4.887910795,5.311649432,4.464172159,0.847477273
19/6/2009,4.931070805,4.982142925,4.889286041,4.9814291,4.206694603,721856800,4.63684288,3.856364285,0.019801819,4.915232253,5.282747879,4.547716627,0.735031253
22/6/2009,5.023929119,5.05571413,4.868928909,4.906071186,4.143055916,634914000,4.649557161,3.852105356,0.019887895,4.941785812,5.207632207,4.675939418,0.53169279
23/6/2009,4.871428967,4.891070843,4.745714188,4.786070824,4.041718006,706532400,4.659407158,3.84743214,0.014889795,4.947553658,5.192848226,4.702259091,0.490589135
24/6/2009,4.836429119,4.910714149,4.816429138,4.864999771,4.108372211,485525600,4.672200012,3.84355714,0.014841892,4.953214335,5.184300631,4.72212804,0.462172591
25/6/2009,4.848214149,5.007143021,4.828928947,4.994999886,4.218152523,589447600,4.688071432,3.841446425,0.015614834,4.961767888,5.185243867,4.738291909,0.446951958
26/6/2009,4.992499828,5.127142906,4.990714073,5.087142944,4.295966148,439384400,4.703064289,3.839808925,0.016036603,4.973607183,5.197320034,4.749894331,0.447425704
29/6/2009,5.123570919,5.141070843,5.054999828,5.070356846,4.28179121,567616000,4.716314287,3.837901779,0.015082069,4.978285718,5.20615362,4.750417816,0.455735804
30/6/2009,5.092143059,5.135714054,5.064286232,5.086785793,4.295665264,434224000,4.731978579,3.836739279,0.015090078,4.983535719,5.216523961,4.750547477,0.465976484
1/7/2009,5.125,5.166429043,5.090000153,5.101070881,4.307728767,414178800,4.74702858,3.837180349,0.014937651,4.986892819,5.224820878,4.74896476,0.475856118
2/7/2009,5.044642925,5.101070881,4.992499828,5.000713825,4.222979546,370479200,4.760249996,3.837205347,0.014898874,4.980249953,5.208142033,4.752357873,0.45578416
6/7/2009,4.953570843,4.963929176,4.866071224,4.95035696,4.180454731,498688400,4.769685717,3.839130346,0.01490947,4.969428492,5.179914667,4.758942316,0.42097235
7/7/2009,4.945713997,4.988571167,4.827857018,4.835713863,4.083640099,461596800,4.77789999,3.83936427,0.015629541,4.954339194,5.1572257,4.751452688,0.405773012
8/7/2009,4.854286194,4.929999828,4.800714016,4.900713921,4.138532639,575929200,4.786821413,3.838705341,0.015995825,4.944517732,5.137050659,4.751984804,0.385065855
9/7/2009,4.920000076,4.928214073,4.854642868,4.869999886,4.112595081,343025200,4.795721407,3.839653555,0.015620143,4.937571287,5.130344115,4.74479846,0.385545655
10/7/2009,4.86928606,4.963213921,4.868570805,4.947143078,4.177741051,445275600,4.805278549,3.841739269,0.01607932,4.935017753,5.125750507,4.744284998,0.381465509
13/7/2009,4.983571053,5.083570957,4.911786079,5.083570957,4.292948246,483501200,4.81707139,3.844173194,0.01644483,4.944606996,5.145216687,4.743997304,0.401219383
14/7/2009,5.072500229,5.113571167,5.041429043,5.0810709,4.290839672,347247600,4.827807093,3.84601962,0.016337009,4.9556427,5.160965935,4.750319465,0.41064647
15/7/2009,5.179999828,5.25,5.154285908,5.245714188,4.429877758,485587200,4.838385658,3.849348191,0.017662936,4.974446249,5.212828001,4.736064497,0.476763504
16/7/2009,5.205714226,5.286428928,5.198928833,5.2685709,4.449178219,393570800,4.848964214,3.856894616,0.017520183,4.995767641,5.259280738,4.732254544,0.527026195
17/7/2009,5.324285984,5.429286003,5.308214188,5.419642925,4.57675457,602154000,4.862714214,3.8636964,0.018328838,5.024106932,5.339675092,4.708538771,0.631136321
20/7/2009,5.473928928,5.53714323,5.38892889,5.461071014,4.611740112,735526400,4.879749918,3.871516041,0.017676183,5.048089027,5.418191118,4.677986937,0.740204181
21/7/2009,5.47464323,5.479642868,5.348214149,5.411070824,4.569514751,874781600,4.895692759,3.880696394,0.017370428,5.073339009,5.470558128,4.676119891,0.794438237
22/7/2009,5.635356903,5.6689291,5.57535696,5.597856998,4.727252007,874104000,4.915099897,3.89135175,0.017100612,5.113928318,5.551412911,4.676443725,0.874969186
23/7/2009,5.593928814,5.658570766,5.55571413,5.636428833,4.759824276,526962800,4.938957052,3.902008893,0.016984131,5.152499771,5.631622188,4.673377354,0.958244835
24/7/2009,5.60535717,5.714285851,5.589285851,5.713929176,4.825270176,438362400,4.967885637,3.914657109,0.01645171,5.188446236,5.722537826,4.654354645,1.068183181
27/7/2009,5.720356941,5.745714188,5.616428852,5.717856884,4.828587055,433311200,4.994421358,3.927212464,0.01627248,5.219981933,5.801283368,4.638680498,1.16260287
28/7/2009,5.674285889,5.717856884,5.628571033,5.714285851,4.825573921,363554800,5.021264219,3.939937463,0.016202982,5.252178383,5.868840949,4.635515817,1.233325132
29/7/2009,5.675000191,5.73035717,5.651785851,5.715356827,4.826477528,382158000,5.045107079,3.951228532,0.016245858,5.283606935,5.928215327,4.638998542,1.289216786
30/7/2009,5.775000095,5.882856846,5.767857075,5.813929081,4.909719944,469604800,5.070349941,3.960608892,0.016418004,5.319249845,5.999224106,4.639275583,1.359948523
31/7/2009,5.821071148,5.892857075,5.81821394,5.835357189,4.927815914,422536800,5.097149944,3.971199963,0.015231918,5.360982013,6.060802118,4.661161908,1.39964021
3/8/2009,5.90035677,5.95142889,5.888214111,5.943929195,5.019500256,394240000,5.127328529,3.983428539,0.014799132,5.410660625,6.128575595,4.692745654,1.43582994
4/8/2009,5.890357018,5.913214207,5.864643097,5.912499905,4.992960453,395810800,5.158078527,3.994796394,0.013188669,5.464499927,6.162084409,4.766915444,1.395168965
5/8/2009,5.919642925,5.978213787,5.864643097,5.896786213,4.979690552,423183600,5.182599974,4.00688747,0.013467745,5.514303541,6.184083284,4.844523798,1.339559486
6/8/2009,5.913570881,5.946785927,5.824643135,5.853929043,4.943499088,341616800,5.20464283,4.018578546,0.013530641,5.563499999,6.176119181,4.950880817,1.225238364
7/8/2009,5.910356998,5.949999809,5.885714054,5.911070824,4.991753578,387354800,5.22638567,4.031796401,0.013444679,5.611696386,6.169348897,5.054043875,1.115305022
10/8/2009,5.916429043,5.949999809,5.84499979,5.882856846,4.967927933,300294400,5.247035666,4.04391247,0.01303502,5.651660681,6.162553844,5.140767518,1.021786326
11/8/2009,5.846070766,5.870714188,5.781428814,5.815357208,4.910924911,355342400,5.263807087,4.055448186,0.013604195,5.688374996,6.127050323,5.24969967,0.877350653
12/8/2009,5.805356979,5.953928947,5.802143097,5.903929234,4.985723019,445071200,5.282249956,4.067757118,0.012395301,5.721285748,6.116766505,5.325804992,0.790961512
13/8/2009,5.951786041,6.023929119,5.946428776,6.014999866,5.079518318,439980800,5.301871376,4.081387472,0.012711894,5.758607197,6.112943737,5.404270656,0.708673081
14/8/2009,5.997857094,6.008213997,5.911786079,5.956429005,5.030056953,305816000,5.318328533,4.093328547,0.012108185,5.785446501,6.111898899,5.458994102,0.652904797
17/8/2009,5.841071129,5.84250021,5.693571091,5.699643135,4.813207626,524381200,5.328985672,4.103157119,0.016131569,5.797375107,6.08955745,5.505192763,0.584364687
18/8/2009,5.772500038,5.865714073,5.764643192,5.857142925,4.946211815,431152400,5.343378534,4.112614263,0.016842626,5.819678712,6.049049547,5.590307877,0.45874167
19/8/2009,5.8125,5.903571129,5.801785946,5.878571033,4.964306355,413271600,5.359007092,4.122794619,0.015247592,5.833714414,6.039025766,5.628403061,0.410622705
20/8/2009,5.892142773,5.954286098,5.878929138,5.940357208,5.016485214,342031200,5.37763566,4.133396405,0.01532299,5.848910832,6.03700825,5.660813415,0.376194834
21/8/2009,5.987500191,6.048929214,5.95714283,6.043570995,5.103644848,416074400,5.398542805,4.143794615,0.015480687,5.865392923,6.061296969,5.669488877,0.391808092
24/8/2009,6.075714111,6.096786022,6.009643078,6.037857056,5.098821163,406929600,5.421464224,4.155537471,0.015497395,5.881392932,6.078826127,5.683959737,0.39486639
25/8/2009,6.052143097,6.105000019,6.040357113,6.050000191,5.109075546,324354800,5.445257092,4.168091042,0.015477564,5.898178649,6.092856678,5.70350062,0.389356058
26/8/2009,6.032856941,6.055356979,5.955714226,5.978929043,5.049057961,303998800,5.467442808,4.180442833,0.015816974,5.91135726,6.088852157,5.733862363,0.354989794
27/8/2009,6.026785851,6.056070805,5.886785984,6.051785946,5.110585213,449181600,5.491635666,4.193580333,0.015605609,5.923250103,6.10508013,5.741420076,0.363660054
28/8/2009,6.152500153,6.160356998,6.018929005,6.073214054,5.128677368,453700800,5.516042805,4.207023188,0.015604879,5.935142946,6.123755879,5.746530014,0.377225865
31/8/2009,6.00571394,6.030356884,5.946428776,6.007500172,5.073185444,311337600,5.536564226,4.220967834,0.015353522,5.938321495,6.129680507,5.746962484,0.382718023
1/9/2009,5.999642849,6.071428776,5.890714169,5.903571129,4.98541975,469028000,5.556514225,4.233264259,0.015825509,5.937875056,6.12952915,5.746220962,0.383308188
2/9/2009,5.879285812,5.98607111,5.86107111,5.899285793,4.98180151,364249200,5.578778524,4.246646403,0.01581404,5.938000035,6.12954454,5.746455531,0.383089009
3/9/2009,5.94428587,5.967856884,5.892857075,5.948214054,5.023121357,293955200,5.60044281,4.260648189,0.015813164,5.942714286,6.130143471,5.7552851,0.374858371
4/9/2009,5.974286079,6.096428871,5.96750021,6.082499981,5.136520386,374628800,5.622192812,4.275005333,0.016437585,5.951285744,6.148067967,5.75450352,0.393564447
8/9/2009,6.177856922,6.183570862,6.142857075,6.176071167,5.215540409,315047600,5.643971376,4.29047676,0.016645488,5.96594646,6.183822643,5.748070277,0.435752366
9/9/2009,6.170713902,6.231070995,6.060713768,6.11214304,5.161554813,811087200,5.6648071,4.306664259,0.016597453,5.980785751,6.195886645,5.765684858,0.430201787
10/9/2009,6.144999981,6.1875,6.100357056,6.162857056,5.204380512,491134000,5.686328526,4.322732115,0.0163914,5.993732142,6.220222866,5.767241419,0.452981448
11/9/2009,6.175356865,6.184999943,6.102499962,6.148571014,5.192316532,348961200,5.707278528,4.336876755,0.015944365,6.0004107,6.23718571,5.76363569,0.47355002
14/9/2009,6.101070881,6.210713863,6.080357075,6.204286098,5.239365101,322011200,5.731349974,4.3516839,0.01581799,6.012803555,6.265309128,5.760297981,0.505011147
15/9/2009,6.215713978,6.273213863,6.199643135,6.25571394,5.282795429,426470800,5.757457113,4.365998185,0.011720329,6.040607095,6.269255677,5.811958513,0.457297164
16/9/2009,6.356785774,6.526785851,6.352857113,6.495357037,5.48516798,754023200,5.790649977,4.381926755,0.012992232,6.0725178,6.36310826,5.781927341,0.58118092
17/9/2009,6.499286175,6.671071053,6.498929024,6.591071129,5.565997601,810572000,5.824457121,4.399001756,0.013155272,6.108142805,6.465620154,5.750665457,0.714954697
18/9/2009,6.636785984,6.662499905,6.598570824,6.607857227,5.580171585,601582800,5.859214268,4.415528542,0.013126256,6.141517806,6.553518686,5.729516926,0.824001759
21/9/2009,6.581786156,6.612856865,6.486429214,6.572143078,5.550010681,437715600,5.891714268,4.431264257,0.013022194,6.16794641,6.619414791,5.71647803,0.902936761
22/9/2009,6.613928795,6.620714188,6.530356884,6.588571072,5.563886642,356753600,5.92181427,4.447883898,0.012972113,6.195482111,6.679543903,5.711420319,0.968123584
23/9/2009,6.621428967,6.746428967,6.608213902,6.625,5.594648361,593563600,5.952692852,4.464223183,0.012961105,6.224232101,6.739226128,5.709238075,1.029988053
24/9/2009,6.685713768,6.703570843,6.527500153,6.565000057,5.543980122,550880400,5.979078569,4.479241039,0.012795075,6.253535652,6.776395153,5.730676151,1.045719002
25/9/2009,6.500357151,6.625,6.480000019,6.513214111,5.500248909,445239200,6.003971434,4.493939254,0.012968373,6.27660706,6.802694692,5.750519428,1.052175264
28/9/2009,6.566785812,6.667142868,6.547500134,6.648213863,5.614251137,337444800,6.028542852,4.509642824,0.013511137,6.305357051,6.847252476,5.763461626,1.08379085
29/9/2009,6.6689291,6.692856789,6.582499981,6.620714188,5.591029167,345385600,6.051735716,4.525782109,0.013187945,6.336017752,6.876343273,5.79569223,1.080651043
30/9/2009,6.647500038,6.658928871,6.521786213,6.619643211,5.590125561,539585200,6.075907164,4.54133211,0.012184521,6.371821356,6.885746557,5.857896154,1.027850403
1/10/2009,6.619643211,6.650713921,6.453570843,6.459286213,5.454707623,524711600,6.093135748,4.556708896,0.013865025,6.399821377,6.863955206,5.935687547,0.928267659
2/10/2009,6.478929043,6.640714169,6.476786137,6.603570938,5.576551914,553308000,6.11247859,4.57268568,0.014405157,6.432589221,6.852948988,6.012229454,0.840719533
5/10/2009,6.650000095,6.67357111,6.5810709,6.6435709,5.610331059,423133200,6.131071424,4.589982104,0.013826703,6.460642767,6.856821049,6.064464485,0.792356564
6/10/2009,6.704999924,6.786070824,6.689286232,6.786070824,5.730669498,605085600,6.152435703,4.607942814,0.014140686,6.49114275,6.888996014,6.093289486,0.795706528
7/10/2009,6.777143002,6.805356979,6.751070976,6.794642925,5.73790884,465668000,6.174042845,4.625844598,0.013717238,6.525267744,6.902807025,6.147728464,0.755078561
8/10/2009,6.809286118,6.837500095,6.746070862,6.759643078,5.708351612,438211200,6.19492857,4.644332098,0.013895965,6.555107045,6.905393598,6.204820493,0.700573105
9/10/2009,6.748929024,6.810713768,6.736429214,6.802499771,5.744543076,293272000,6.214699984,4.662919596,0.013799593,6.587803483,6.898110174,6.277496792,0.620613382
12/10/2009,6.822143078,6.839643002,6.772857189,6.814642906,5.754798412,288024800,6.234285698,4.681807096,0.013787123,6.618321323,6.887089437,6.34955321,0.537536228
13/10/2009,6.808214188,6.827499866,6.775000095,6.786428928,5.730971813,348020400,6.251135693,4.700416026,0.013900864,6.644857073,6.862894034,6.426820112,0.436073922
14/10/2009,6.866071224,6.868570805,6.7939291,6.831786156,5.769274235,375510800,6.269521418,4.719108887,0.01138423,6.661678529,6.883037274,6.440319784,0.44271749
15/10/2009,6.772500038,6.818571091,6.768929005,6.80571413,5.74725771,373556400,6.287699976,4.737728528,0.011094589,6.672410679,6.900078865,6.444742492,0.455336373
16/10/2009,6.762499809,6.79857111,6.708570957,6.716071129,5.671555519,431426800,6.304942818,4.756067814,0.011574949,6.677821374,6.90416968,6.451473068,0.452696612
19/10/2009,6.708929062,6.785714149,6.626786232,6.780714035,5.726145744,942230800,6.322335682,4.773766029,0.011633464,6.688249922,6.913312858,6.463186986,0.450125872
20/10/2009,7.164286137,7.205357075,7.066071033,7.098570824,5.994567871,1141039200,6.346649961,4.792369598,0.015423265,6.713749909,6.998826326,6.428673493,0.570152834
21/10/2009,7.125713825,7.453928947,7.115356922,7.318571091,6.180353165,1193726800,6.376714239,4.812351738,0.016577269,6.748428464,7.137734391,6.359122537,0.778611854
22/10/2009,7.310713768,7.423213959,7.232500076,7.328570843,6.188796043,791392000,6.405207071,4.832742808,0.016269124,6.786607003,7.243984638,6.329229368,0.91475527
23/10/2009,7.346428871,7.349999905,7.258213997,7.283570766,6.15079546,420786800,6.430578489,4.852607092,0.016197162,6.825124836,7.314212014,6.336037658,0.978174355
26/10/2009,7.273929119,7.383928776,7.146429062,7.2314291,6.106764317,484338400,6.456078491,4.872589238,0.016037511,6.854285598,7.36789172,6.340679475,1.027212245
27/10/2009,7.202143192,7.24321413,7.016070843,7.048929214,5.95264864,756551600,6.483064213,4.892001739,0.017270694,6.875696349,7.383979437,6.367413262,1.016566175
28/10/2009,7.061070919,7.072143078,6.824999809,6.871428967,5.802751541,818386800,6.503349934,4.910696384,0.018402075,6.888285637,7.382133207,6.394438066,0.987695141
29/10/2009,6.964285851,7.028929234,6.86214304,7.012499809,5.921883106,570270400,6.526028509,4.930521383,0.017751354,6.915946317,7.368899701,6.462992932,0.905906768
30/10/2009,7.002142906,7.028571129,6.720356941,6.732142925,5.685128212,717525200,6.541864223,4.949292812,0.019767006,6.922374916,7.360053222,6.48469661,0.875356611
2/11/2009,6.778571129,6.888570786,6.627500057,6.761071205,5.70955801,678983200,6.556214228,4.968396384,0.019747914,6.928249931,7.353138229,6.503361633,0.849776596
3/11/2009,6.708929062,6.7685709,6.639999866,6.741071224,5.692666531,522541600,6.570278511,4.988137455,0.019167319,6.925999951,7.354519443,6.49748046,0.857038983
4/11/2009,6.811786175,6.923213959,6.7939291,6.814642906,5.754798412,487530400,6.585571365,5.007419599,0.019325824,6.92699995,7.354320429,6.499679472,0.854640956
5/11/2009,6.871428967,6.964285851,6.850714207,6.929643154,5.851911068,384801200,6.604585648,5.026289245,0.019622742,6.935499954,7.355504195,6.515495714,0.840008481
6/11/2009,6.875357151,6.971070766,6.871428967,6.940713882,5.861261845,295097600,6.622364206,5.045214244,0.019588848,6.94241066,7.357722819,6.527098501,0.830624318
9/11/2009,7.033570766,7.210713863,7.009285927,7.195000172,6.07599926,528855600,6.644799929,5.065182101,0.021134,6.961428523,7.386818296,6.53603875,0.850779546
10/11/2009,7.179286003,7.320713997,7.178928852,7.249286175,6.121841431,401195200,6.669635649,5.085226747,0.021089712,6.984571385,7.420115451,6.54902732,0.871088131
11/11/2009,7.30571413,7.321428776,7.208213806,7.258928776,6.129986286,443870000,6.696742802,5.104699961,0.021081349,7.005928516,7.451698015,6.560159018,0.891538997
12/11/2009,7.255000114,7.316785812,7.193929195,7.213929176,6.091983795,363731200,6.723035669,5.124162462,0.021130048,7.026339269,7.470890164,6.581788374,0.88910179
13/11/2009,7.245357037,7.315357208,7.216785908,7.301785946,6.16617918,343240800,6.750107107,5.144576746,0.020859432,7.05562501,7.491194226,6.620055793,0.871138433
16/11/2009,7.338571072,7.428571224,7.321785927,7.379642963,6.231926441,485206400,6.776049967,5.165133891,0.020874408,7.085571456,7.523905233,6.647237679,0.876667554
17/11/2009,7.360000134,7.408570766,7.321428776,7.392857075,6.243084908,396513600,6.800385685,5.185494606,0.018330682,7.100285769,7.559707286,6.640864251,0.918843036
18/11/2009,7.376429081,7.392857075,7.285714149,7.355713844,6.211717606,374320800,6.825257101,5.205567821,0.017078932,7.102142906,7.565562612,6.6387232,0.926839412
19/11/2009,7.307499886,7.307499886,7.135714054,7.161070824,6.047347069,542326400,6.845221376,5.224148176,0.018098511,7.093767905,7.545874027,6.641661784,0.904212243
20/11/2009,7.112500191,7.156785965,7.062857151,7.139999866,6.029551983,406666400,6.865049953,5.24204103,0.018064793,7.08658936,7.530491051,6.64268767,0.887803381
23/11/2009,7.25,7.357142925,7.248213768,7.352857113,6.20930624,474896800,6.888021374,5.26049996,0.019237588,7.092660761,7.548075923,6.637245599,0.910830323
24/11/2009,7.333213806,7.352857113,7.246428967,7.301428795,6.165876865,318438400,6.908935671,5.27953746,0.01833914,7.10528574,7.569510719,6.641060761,0.928449958
25/11/2009,7.335713863,7.344643116,7.277143002,7.292500019,6.158334732,286454000,6.924878531,5.298710675,0.017224203,7.126339293,7.584055155,6.66862343,0.915431725
27/11/2009,7.114999771,7.248570919,7.084642887,7.163928986,6.049760818,295257200,6.936335688,5.316803535,0.017307451,7.133910751,7.588698179,6.679123324,0.909574854
30/11/2009,7.182499886,7.202857018,7.098928928,7.139643192,6.029251575,424858000,6.946971407,5.334794606,0.014416633,7.154285765,7.567937734,6.740633796,0.827303938
1/12/2009,7.222856998,7.241786003,7.029643059,7.034643173,5.94058466,465763200,6.956221409,5.353087467,0.014946016,7.167964363,7.543174437,6.792754289,0.750420148
2/12/2009,7.105713844,7.193571091,6.991071224,7.008213997,5.918262482,715260000,6.964614267,5.371276752,0.014961279,7.181321502,7.508488452,6.854154551,0.654333901
3/12/2009,7.050714016,7.1064291,7.009643078,7.017142773,5.925804138,448719600,6.972457123,5.39017675,0.01481528,7.191446495,7.481231412,6.901661578,0.579569834
4/12/2009,7.132143021,7.138570786,6.795713902,6.904285908,5.830498219,826884800,6.97924284,5.408412465,0.014856033,7.190178633,7.484965168,6.895392098,0.58957307
7/12/2009,6.904285908,6.920357227,6.738571167,6.748213768,5.698699951,714758800,6.983942833,5.426626749,0.015675406,7.180553627,7.518976656,6.842130598,0.676846058
8/12/2009,6.76285696,6.869643211,6.739285946,6.781071186,5.726446629,690398800,6.986599979,5.444416035,0.013013585,7.159857178,7.542322547,6.777391809,0.764930738
9/12/2009,6.831429005,7.077143192,6.796785831,7.064286232,5.965615749,684782000,6.99547142,5.463458897,0.016292637,7.150607181,7.532914267,6.768300094,0.764614173
10/12/2009,7.125,7.132143021,7.004285812,7.015357018,5.924293995,489669600,7.003385696,5.482608896,0.016330599,7.138428593,7.521723599,6.755133587,0.766590012
11/12/2009,7.063570976,7.071428776,6.908214092,6.952499866,5.87121439,429774800,7.013249969,5.501423181,0.016383285,7.125357127,7.515579313,6.735134942,0.780444371
14/12/2009,6.977499962,7.051071167,6.877142906,7.034999847,5.940882683,495790400,7.021878548,5.520894611,0.016369476,7.112017822,7.495018991,6.729016654,0.766002337
15/12/2009,6.993928909,7.053928852,6.902500153,6.934642792,5.856133938,419459600,7.027699986,5.53978747,0.016324928,7.089767814,7.458753458,6.720782169,0.737971289
16/12/2009,6.967856884,7.017857075,6.948214054,6.965356827,5.882071495,352984800,7.031285706,5.558333899,0.016376086,7.068392801,7.412115945,6.724669657,0.687446288
17/12/2009,6.937857151,6.964285851,6.821428776,6.852142811,5.786463261,388838800,7.032435703,5.576730328,0.016644947,7.04321425,7.371759075,6.714669424,0.657089651
18/12/2009,6.898929119,6.982142925,6.878571033,6.979642868,5.894134998,608770400,7.036835699,5.596396397,0.016408899,7.034142852,7.358984005,6.709301699,0.649682306
21/12/2009,7.001786232,7.133928776,6.988214016,7.079642773,5.978584766,611906400,7.042378559,5.616953541,0.016760556,7.031124997,7.35293266,6.709317334,0.643615325
22/12/2009,7.122857094,7.173213959,7.09499979,7.155714035,6.042823792,349515600,7.049199982,5.636905326,0.015449054,7.021267843,7.312175107,6.73036058,0.581814527
23/12/2009,7.185713768,7.227857113,7.171785831,7.217856884,6.095301628,345525600,7.057828541,5.65644461,0.015539519,7.017089248,7.293070292,6.741108204,0.551962088
